PIDN,SOC
09gt9UK5,-0.695056641101837
0BVvxJ6a,0.341335046850145
0dTqplIM,-0.0656423603184521
0KbdgApg,0.318751576542854
0lNiZicC,-0.690508255362511
0MnuuduB,0.899254134297371
0PcIsF9z,-0.260615912871435
0rGeJ0QN,-0.00550323175266385
0ShTFLYJ,-0.889188203215599
0sXI9ytQ,-0.747014170885086
0ukt4aP6,-0.51126689016819
0XZh9jka,0.730687300115824
0Y7Wegri,0.237272107228637
1AGspb8f,-0.00641627821605653
1arHxK3Y,0.322229466447607
1Csy0gvE,-0.615575876832008
1fCW4Bba,-0.511683884263039
1Ic2hly1,0.172337048733607
1PPbaTwt,-0.585583916306496
1qDZNvIm,-0.672050333023071
1SO5VJNy,-0.505140590667725
28LYJC2V,0.498713257908821
2cx85d9H,0.450907158851624
2CzACvQq,-0.3351966150105
2FT3crfv,-0.137965447083116
2Fy2uHVg,-0.486593027412891
2homMXMV,0.0334245192352682
2ldLrUtq,-0.382695066183805
2MkMEApm,-0.571945263445377
2NDGWEOe,-0.707921922206879
2nsACW6G,1.75817895531654
2NyyCiqn,-0.482422611117363
2QcbdrUZ,-0.332830963097513
2QRzIb84,-0.41224801838398
2YgAimWK,-0.37195101082325
2yMbVnWc,2.29481188058853
36r8sgGQ,-0.647862428426743
3fRLm8f5,-0.182757660746574
3mZhp1nQ,-0.569437561929226
3NXAXCl3,0.468258163332939
3pikJXRL,0.185161915724166
3pxOEGHL,-0.637610265612602
3QG0z6fl,-0.568024751543999
3ttdV3f5,-0.374280501157045
3v4X6Mfe,-0.348708640784025
3wORuPiv,-0.129961998318322
3WS8R9qm,2.30238190889359
43EfrxZj,0.333212056010962
457Vwm21,0.944455236196518
46KNnOdx,-0.197774581518024
47TwNsVC,1.1204588830471
49856RpO,-0.230376590229571
4Ane1o2N,-0.393313278257847
4AyVUgSc,-0.655445563793182
4B1951On,-0.231925997510552
4eQ90eLY,0.454239012300968
4o5jwMj8,-0.555938301980495
4OL39Teo,0.348602263256907
4vPgpl2c,-0.544365151226521
51r9aA0d,-0.635278679430485
58SmeRoP,-0.197596239671111
5a8sf6QV,0.30596089027822
5eSvmqYm,-0.459541255235672
5HJp1AXn,0.416817902028561
5hkN8fiv,0.388675696030259
5MBZW7fx,-0.592665992677212
5Nq3gHaP,0.527438278496265
5oK8Gti5,-0.625129482150078
5paniGaU,-0.721696707606316
5RmwFFK3,0.496959815174341
5Tu5Jbov,-0.371817876398563
5vsr7ZUP,-0.0355619131005369
5YEolkev,-0.448353074491024
60B4xMWI,-0.686495172977448
64jOUtKy,1.59839187264442
6AJo4xNG,0.239085935801268
6CAvhEte,-0.419699541479349
6CuGYjT5,0.625092349946499
6DGH8ujZ,-0.0719932043692097
6eUWsVzw,0.143802668980788
6gNyO7Do,1.01691459715366
6jT0AyHe,-0.0971424201503396
6nBgCvWu,-0.38043124973774
6PzsGdVm,0.524875818192959
6ro5mqg6,-0.529792264848947
6sGqObX4,-0.40317656993866
6UcSJMbq,-0.683438473939896
6uEGy0n4,-0.614681002497673
6WJbkH8U,-0.103614400792867
7aF7nnwn,-0.800439098477364
7asGzfX9,-0.196173345530406
7BZ4LxP8,-0.190260348562151
7cg7C92o,0.400443616509438
7CmigXKi,-0.518531323969364
7eOxTpsB,-0.507697623968124
7ey0v7ma,0.28034770572558
7Ga0LpfR,0.887356565892696
7gocyrYl,0.53839099407196
7gqR3GoA,-0.501869028806686
7og7aUXB,-0.217132191953715
7onRfa8F,-0.13793818205595
7PQsFvsG,0.870546458661556
7umkNuxM,0.262636717781425
7vPr9ExD,0.392686377465725
7zNjpCzu,-0.573648065328598
7ztsQNj3,-0.457007141411304
86gppwMI,-0.401932013779879
88thAGdL,-0.231795126199722
8ajs2uG8,-0.178997187223285
8bXnz62p,0.521329136565328
8GhU8STP,0.229983631614596
8NlzDcWe,-0.610153412818909
8nO1O1LG,1.81917252540588
8QAejdLW,0.381570375710726
8RDeFxWM,-0.579589520394802
8UXP2NBS,-0.56522055119276
8xE1p8g8,-0.411421053111553
8yMDVMRM,-0.436788409948349
8ZoV3KGT,-0.111484440497588
98R5VaPi,-0.583076758682728
9DcTz2Ua,0.841930693387985
9G7nfUrK,-0.444981522113085
9iQwmFJR,-0.544836920499802
9O6GZ1HT,-0.673439066112042
9S7fCoAM,-0.124166252743453
A3Mt6SAQ,-0.701689732074738
a7bhJGBU,0.597569144144654
AaFvEoHq,-0.562778605520725
abCzN1zx,0.170932730706409
ae7sMiB4,-0.106689230003394
