PIDN,P
09gt9UK5,0.0481631939299405
0BVvxJ6a,-1.48544147014618
0dTqplIM,-0.45216814018786
0KbdgApg,-1.01005861163139
0lNiZicC,-0.572566573321819
0MnuuduB,0.106781646725722
0PcIsF9z,-0.692337246774696
0rGeJ0QN,-0.406070134649053
0ShTFLYJ,-0.432328723743558
0sXI9ytQ,-0.197346462309361
0ukt4aP6,-0.248586812801659
0XZh9jka,-0.690027176961303
0Y7Wegri,-0.602968681976199
1AGspb8f,-0.966543173789978
1arHxK3Y,1.16997106522322
1Csy0gvE,-0.0140173682942986
1fCW4Bba,-0.471228259801865
1Ic2hly1,0.18964296533959
1PPbaTwt,0.34902827704791
1qDZNvIm,-0.222325149690732
1SO5VJNy,0.235653579374775
28LYJC2V,-0.505982704460621
2cx85d9H,-0.57658799290657
2CzACvQq,1.03142890036106
2FT3crfv,-0.0142627075314522
2Fy2uHVg,-0.330190681293607
2homMXMV,-0.427159409783781
2ldLrUtq,-0.378049408085644
2MkMEApm,-0.377192242629826
2NDGWEOe,1.90411650836468
2nsACW6G,-0.463279891805723
2NyyCiqn,0.152374465577304
2QcbdrUZ,-0.217011061310768
2QRzIb84,0.173520515859127
2YgAimWK,-0.04975859336555
2yMbVnWc,0.0982971352990717
36r8sgGQ,-0.171080055105267
3fRLm8f5,-0.514112639660016
3mZhp1nQ,-0.592609921842813
3NXAXCl3,-0.374677061056718
3pikJXRL,-0.365239914320409
3pxOEGHL,-0.171285699494183
3QG0z6fl,0.425197055377066
3ttdV3f5,-0.409452148154378
3v4X6Mfe,0.27551688242238
3wORuPiv,-0.307075578533113
3WS8R9qm,-0.521053033042699
43EfrxZj,-0.0754633544827811
457Vwm21,-1.12346921339631
46KNnOdx,-0.253925726236776
47TwNsVC,-0.257704582903534
49856RpO,-0.285445797606371
4Ane1o2N,-0.430871180817485
4AyVUgSc,-0.273934489116073
4B1951On,-0.962941082566977
4eQ90eLY,-0.28292992413044
4o5jwMj8,-0.150405363412574
4OL39Teo,0.189359831530601
4vPgpl2c,-0.108718707226217
51r9aA0d,-0.114616972388467
58SmeRoP,0.0547649160958827
5a8sf6QV,-1.35089484155178
5eSvmqYm,-0.191332556866109
5HJp1AXn,0.165797463082708
5hkN8fiv,-0.71005851412192
5MBZW7fx,-0.204602886771318
5Nq3gHaP,1.51966972853988
5oK8Gti5,-0.384638749166334
5paniGaU,-0.31061324942857
5RmwFFK3,0.471296577714384
5Tu5Jbov,0.0618793027475476
5vsr7ZUP,-0.965330296754837
5YEolkev,-0.742042729258537
60B4xMWI,-0.453767663612962
64jOUtKy,-1.44419430196285
6AJo4xNG,0.164393525663763
6CAvhEte,0.0690196143870708
6CuGYjT5,0.777045552432537
6DGH8ujZ,-0.614562481254688
6eUWsVzw,-1.14650062918663
6gNyO7Do,-0.912928742170334
6jT0AyHe,0.229233914613724
6nBgCvWu,-0.662249536067247
6PzsGdVm,0.0356693248264492
6ro5mqg6,-0.174515873775817
6sGqObX4,-0.413617997244
6UcSJMbq,-0.409310993738472
6uEGy0n4,0.737294605374336
6WJbkH8U,-0.305775535080466
7aF7nnwn,-0.404347852617502
7asGzfX9,-0.61235713288188
7BZ4LxP8,-0.574868366122246
7cg7C92o,0.680121242860332
7CmigXKi,-0.109187513962388
7eOxTpsB,-0.421927273645997
7ey0v7ma,-0.254302471876144
7Ga0LpfR,0.0513191443867981
7gocyrYl,-0.100643643806688
7gqR3GoA,-0.489474295824766
7og7aUXB,-0.103800023999065
7onRfa8F,0.248166109248996
7PQsFvsG,-0.699098122352734
7umkNuxM,-0.232889237999916
7vPr9ExD,-0.881071855127811
7zNjpCzu,-0.544984827376902
7ztsQNj3,-0.029012205847539
86gppwMI,0.291882962174714
88thAGdL,-0.542118144035339
8ajs2uG8,-0.200762376002967
8bXnz62p,-0.0685078818816692
8GhU8STP,2.30357268154621
8NlzDcWe,-0.405892052128911
8nO1O1LG,5.19463729858398
8QAejdLW,-0.811175232380629
8RDeFxWM,-0.465305329486728
8UXP2NBS,-0.299068871885538
8xE1p8g8,-0.082973098626826
8yMDVMRM,-0.338372562942095
8ZoV3KGT,-1.18621445894241
98R5VaPi,0.674399443157017
9DcTz2Ua,0.889175750315189
9G7nfUrK,-0.481967200897634
9iQwmFJR,-0.362206834554672
9O6GZ1HT,-0.555863882414997
9S7fCoAM,-0.826194084063172
A3Mt6SAQ,-0.123325485363603
a7bhJGBU,0.941897052153945
AaFvEoHq,-0.531375532737002
abCzN1zx,-0.56847949642688
ae7sMiB4,-0.651982823759317
afsVuCGV,-0.271267441636883
aHpv6KzP,0.678681910410523
AiIPD6hX,-0.0988597117364407
aINzEBVN,-0.673935747146606
aiwBQETI,-1.01031125038862
aiyli4EI,4.12707591056824
AJIsQIcV,-0.247316973563284
AMHKXMh8,2.4603772342205
aP9EtTGF,0.540373469563201
apJ7NmzD,1.82335644364357
AsIURvJS,0.543448373489082
AsvgbJ0C,-0.525842831470072
ASwA2J4E,0.193455872498453
atVjNMtQ,-0.429566569265444
aV6EhtSL,-0.269564268365502
aVZsXKoH,0.35236252695322
AxEhbkCM,-0.102838605782017
aYVnVJvc,-1.06134828925133
b5GirVGV,-0.221533097245265
B7VPkIpx,-0.679860864579678
b9SpMjNB,0.527419935778016
bAFs37yy,-0.288332345057279
bat8tcGs,0.21481272415258
BBwHqHiH,-1.2563200712204
bDia1hHV,-0.107680048979819
bfjej4wu,-0.126175636053085
bFkv5Mtr,-0.64229890704155
bh04YDiP,-0.236325187701732
bHe2IXgA,-0.607365661114454
BMyps8hr,-0.212968719890341
BUHS4dQw,0.752712102234364
bWX3vUm5,-1.02846663892269
BZB3EYWQ,0.0910818257369101
c110Fdc8,-0.120669139828533
c32GUzMa,0.452800274267793
C5gIfQbJ,-0.41962181981653
C5UPCZcL,0.323434096947312
