PIDN,pH
09gt9UK5,-1.02171151041985
0BVvxJ6a,0.963365229964256
0dTqplIM,0.309277863800526
0KbdgApg,-0.27363952845335
0lNiZicC,-1.27741685062647
0MnuuduB,-0.0929726985050365
0PcIsF9z,-1.22741629481316
0rGeJ0QN,-1.38504818379879
0ShTFLYJ,-1.63250743150711
0sXI9ytQ,0.0838986742310226
0ukt4aP6,0.862598307617009
0XZh9jka,-1.04257807731628
0Y7Wegri,0.207089803554118
1AGspb8f,-1.30948770344257
1arHxK3Y,1.40933417379856
1Csy0gvE,-0.121228660293855
1fCW4Bba,0.0987374658696353
1Ic2hly1,-0.118845994956791
1PPbaTwt,-0.260848865844309
1qDZNvIm,-0.325435638986528
1SO5VJNy,0.255093366489746
28LYJC2V,-1.1879192918539
2cx85d9H,-0.550960666686297
2CzACvQq,1.92305324077606
2FT3crfv,0.0836145319975913
2Fy2uHVg,-0.303584101144224
2homMXMV,-0.75708250105381
2ldLrUtq,0.229891827516258
2MkMEApm,0.495783719234169
2NDGWEOe,1.98656832575798
2nsACW6G,-1.53273920416832
2NyyCiqn,0.101904007140547
2QcbdrUZ,-0.135997329436941
2QRzIb84,2.12955417633057
2YgAimWK,0.40446648132056
2yMbVnWc,-1.0496758878231
36r8sgGQ,0.159199601411819
3fRLm8f5,-1.30671923160553
3mZhp1nQ,-0.639631532877684
3NXAXCl3,-1.08169994652271
3pikJXRL,-1.25566907227039
3pxOEGHL,-0.507649901788682
3QG0z6fl,-0.95197586119175
3ttdV3f5,-0.00633161901496351
3v4X6Mfe,1.60475128293037
3wORuPiv,-0.191604551684577
3WS8R9qm,-0.562988092377782
43EfrxZj,-0.0507225076435134
457Vwm21,0.535255658999085
46KNnOdx,-1.13041524589062
47TwNsVC,-1.13651901185513
49856RpO,-0.133367926860228
4Ane1o2N,0.176638646703213
4AyVUgSc,-0.819140324182808
4B1951On,-0.819951289892197
4eQ90eLY,-0.0612275715218857
4o5jwMj8,-0.326011634897441
4OL39Teo,-0.00165433934889734
4vPgpl2c,0.043608041270636
51r9aA0d,-0.579700391739607
58SmeRoP,-0.310231716115959
5a8sf6QV,0.342451700218953
5eSvmqYm,0.206275328807533
5HJp1AXn,-0.507914590835571
5hkN8fiv,-1.34985906481743
5MBZW7fx,0.184627587813884
5Nq3gHaP,0.268013321980834
5oK8Gti5,-0.792265349626541
5paniGaU,-0.82691720277071
5RmwFFK3,1.25121918618679
5Tu5Jbov,-0.2904437109828
5vsr7ZUP,0.876732275635004
5YEolkev,-0.133781033707783
60B4xMWI,0.799699302017689
64jOUtKy,0.447756356373429
6AJo4xNG,-0.294508994580246
6CAvhEte,-0.628131152689457
6CuGYjT5,2.31854915618896
6DGH8ujZ,-1.15658585578203
6eUWsVzw,1.51228042840958
6gNyO7Do,-0.435642118752003
6jT0AyHe,0.196437468240038
6nBgCvWu,-0.307517684577033
6PzsGdVm,-0.803866025805473
6ro5mqg6,0.425692648440599
6sGqObX4,-0.552633367478848
6UcSJMbq,1.45923439860344
6uEGy0n4,1.88001509904861
6WJbkH8U,1.34056788384914
7aF7nnwn,-0.579773930087686
7asGzfX9,-0.0212354439077899
7BZ4LxP8,0.49190439581871
7cg7C92o,0.341921618208289
7CmigXKi,-0.642566914856434
7eOxTpsB,0.492902738414705
7ey0v7ma,-1.03259194195271
7Ga0LpfR,1.23363493084908
7gocyrYl,-0.892010068893433
7gqR3GoA,-1.48072963953018
7og7aUXB,0.0768945757299662
7onRfa8F,1.10177066624165
7PQsFvsG,-1.32177832573652
7umkNuxM,0.519279897585511
7vPr9ExD,0.183745004097
7zNjpCzu,-0.285201586177573
7ztsQNj3,-0.230080072581768
